LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,COLLATERAL,L_P_RATIO,L_C_RATIO,C_P_RATIO,HIGH_DEBTINC_FLAG,HAS_DEROG
5300,75958.0,91703.0,DebtCon,Other,0.0,0.0,0.0,124.1821788,1.0,10.0,34.599060194,15745.0,0.05779527387326478,0.33661479834868213,0.17169558247821773,0,0
43800,65019.0,54046.0,DebtCon,Other,7.0,4.0,0.0,113.10435634,1.0,19.0,29.997904971,26623.0,0.8104207526921511,0.6479140328697851,0.28113879003558717,0,1
7200,22832.0,31666.0,DebtCon,Other,0.0,0.0,0.0,38.003266851,8.0,7.0,28.295681117,8834.0,0.22737320785700751,0.8150328277111162,0.27897429419566727,0,0
10600,61294.0,82646.0,DebtCon,ProfExe,5.0,0.0,4.0,87.859169291,2.0,13.0,36.395148149,21352.0,0.12825787091934274,0.49644061446234544,0.25835491130847227,0,0
18900,127559.0,154545.0,DebtCon,Mgr,7.0,0.0,0.0,216.66951535,0.0,18.0,36.915878204,26986.0,0.12229447733669804,0.7003631512636181,0.17461580769355203,0,0
14700,148396.0,162403.0,DebtCon,Mgr,13.0,0.0,0.0,163.4989942,0.0,31.0,35.428415656,14007.0,0.09051556929367069,1.0494752623688155,0.08624840674125478,0,0
20000,170706.0,224233.0,DebtCon,Office,11.0,0.0,0.0,207.03468454,0.0,32.0,41.102489224,53527.0,0.08919293770319266,0.37364320810058477,0.23871151882193967,0,0
23300,65310.0,89959.0,DebtCon,Other,2.0,0.0,0.0,89.794149202,1.0,30.0,33.986098814,24649.0,0.25900688091241564,0.9452716134528785,0.27400260118498426,0,0
12100,96439.0,126328.0,HomeImp,Mgr,3.0,0.0,3.0,156.31913094,0.0,26.0,39.279313253,29889.0,0.09578240770058895,0.4048312088059152,0.23659837882338042,0,0
13300,66502.0,78138.0,DebtCon,Other,4.0,0.0,0.0,178.1121065,1.0,16.0,33.795091238,11636.0,0.17021167677698432,1.1430044688896528,0.14891602037420973,0,0
39500,68117.0,117084.0,DebtCon,Mgr,15.0,0.0,0.0,198.0997869,0.0,21.0,40.204874501,48967.0,0.3373646271053261,0.8066657136438826,0.41822110621434183,0,0
6200,65019.0,89235.5,DebtCon,Self,3.0,0.0,0.0,80.5,2.0,17.0,34.818261819,26623.0,0.17052682455753387,0.6479140328697851,0.28113879003558717,0,0
12900,87270.0,97929.0,HomeImp,ProfExe,0.0,0.0,0.0,65.107496541,1.0,20.0,34.696365542,10659.0,0.13172808871733602,1.2102448634956375,0.10884416260760346,0,0
15000,72000.0,95000.0,DebtCon,Other,0.0,0.0,0.0,147.1,1.0,18.0,34.818261819,23000.0,0.15789473684210525,0.6521739130434783,0.24210526315789474,0,0
17800,107736.0,113100.0,DebtCon,Other,1.0,0.0,0.0,135.12322489,2.0,20.0,38.937112238,5364.0,0.15738284703801944,2.6498646454383787,0.047427055702917775,0,0
24100,57555.0,90732.0,DebtCon,Other,8.0,0.0,0.0,236.96199248,1.0,19.0,37.934877857,33177.0,0.26561742273949657,0.7264068481176719,0.36565930432482474,0,0
20000,32000.0,56373.0,DebtCon,Other,1.0,0.0,0.0,113.56666667,1.0,17.0,34.818261819,24373.0,0.35477977045748854,0.8205801501661675,0.4323523672680184,0,0
9300,46466.0,57182.0,DebtCon,Other,2.0,0.0,0.0,100.05186621,0.0,20.0,38.444317985,10716.0,0.1626385925640936,0.8678611422172452,0.1874016298835298,0,0
25000,26743.0,57000.0,DebtCon,Other,2.0,0.0,0.0,90.6,3.0,19.0,34.818261819,30257.0,0.43859649122807015,0.826255081468751,0.5308245614035088,0,0
14400,46955.0,67304.0,DebtCon,Other,2.0,0.0,0.0,171.6224654,0.0,13.0,36.555188948,20349.0,0.21395459408058956,0.7076514816452897,0.3023445857601331,0,0
36600,32590.0,58157.0,DebtCon,Other,7.0,0.0,0.0,173.46666667,6.0,0.0,33.016931024,25567.0,0.6293309489829255,1.4315328352954981,0.43962033805044964,0,0
17000,26228.0,60979.0,HomeImp,ProfExe,7.0,0.0,0.0,188.24761053,0.0,13.0,29.628676491,34751.0,0.2787844995818233,0.4891945555523582,0.5698847144098788,0,0
20000,65019.0,90000.0,HomeImp,Other,8.0,0.0,0.0,181.7,1.0,16.0,34.818261819,26623.0,0.2222222222222222,0.6479140328697851,0.28113879003558717,0,0
8500,50569.0,60940.0,DebtCon,Mgr,6.0,0.0,0.0,189.94689772,0.0,22.0,29.202476735,10371.0,0.13948145717098787,0.819593096133449,0.17018378733180178,0,0
9900,117003.0,219783.0,HomeImp,ProfExe,1.0,0.0,0.0,130.76638619,0.0,14.0,25.622610897,102780.0,0.045044430187958125,0.09632224168126094,0.4676430843149834,0,0
24100,104442.0,161366.0,DebtCon,Mgr,14.0,0.0,0.0,195.64233318,0.0,25.0,34.540809522,56924.0,0.14934992501518288,0.4233715128943855,0.3527632834673971,0,0
20600,138918.0,175989.0,DebtCon,ProfExe,5.0,0.0,0.0,189.95591947,4.0,42.0,40.862678366,37071.0,0.11705277034360102,0.5556904318739716,0.210643847058623,0,0
10100,72136.0,89437.0,DebtCon,Unknown,5.0,0.0,0.0,205.73712524,0.0,15.0,30.798763531,17301.0,0.11292865368918904,0.5837812843188255,0.1934434294531346,0,0
21900,148955.0,118862.0,Unknown,ProfExe,6.0,0.0,0.0,93.92588206,3.0,34.0,30.322114625,-30093.0,0.18424727835641333,-0.7277439936197787,-0.2531759519442715,0,0
17800,39686.0,67246.0,DebtCon,Unknown,5.0,0.0,0.0,114.18355498,1.0,10.0,27.575809699,27560.0,0.2646997590934777,0.6458635703918723,0.409838503405407,0,0
18100,27186.0,77694.0,HomeImp,Other,7.0,0.0,0.0,249.4133616,0.0,50.0,43.727930478,50508.0,0.23296522253970706,0.3583590718302051,0.650088809946714,0,0
53500,179116.0,257688.0,DebtCon,ProfExe,5.0,0.0,0.0,232.59595212,1.0,33.0,39.789899148,78572.0,0.20761541088448046,0.6809041388789899,0.3049113656825308,0,0
16100,41379.0,57862.0,DebtCon,Other,17.0,0.0,0.0,282.00628942,0.0,21.0,30.708487401,16483.0,0.27824824582627633,0.9767639386034096,0.28486744322698837,0,0
11900,81849.0,105403.0,HomeImp,ProfExe,5.0,0.0,1.0,82.639505382,1.0,34.0,36.50598321,23554.0,0.1129000123336148,0.5052220429651014,0.22346612525260193,0,0
29600,231128.05999999994,289635.4099999999,DebtCon,ProfExe,15.0,0.0,1.0,259.73346527,2.0,25.0,25.105086064,57574.0,0.10154722288929294,0.5141209573765936,0.19751620981851864,0,0
8500,64665.0,72376.0,HomeImp,Other,4.0,0.0,0.0,70.934880772,3.0,20.0,40.309041225,7711.0,0.11744224604841384,1.1023213590973933,0.10654084226815519,0,0
12200,97000.0,109800.0,HomeImp,ProfExe,5.0,0.0,0.0,152.13333333,3.0,33.0,34.818261819,12800.0,0.1111111111111111,0.953125,0.11657559198542805,0,0
9500,35019.0,52710.0,DebtCon,Other,12.0,0.0,0.0,241.58177936,0.0,31.0,38.208667839,17691.0,0.18023145513185354,0.5369962127635521,0.33562891291974956,0,0
20000,11000.0,75000.0,DebtCon,Other,7.0,1.0,3.0,267.83333333,1.0,23.0,34.818261819,64000.0,0.26666666666666666,0.3125,0.8533333333333334,0,1
28300,130028.0,178918.0,DebtCon,Mgr,2.0,0.0,0.0,113.94263886,1.0,39.0,33.440161627,48890.0,0.1581730178070401,0.5788504806708938,0.27325366927866396,0,0
60869,196601.0,289430.0,DebtCon,Self,12.0,0.0,0.0,226.91430725,2.0,25.0,29.220351072,92829.0,0.24600076011470823,0.7670016912818193,0.32073040113326196,0,0
10000,48769.0,65328.0,DebtCon,Office,4.0,0.0,1.0,104.69524068,3.0,12.0,39.049359218,16559.0,0.15307372030369826,0.6039012017633915,0.253474773450894,0,0
16500,64081.0,100796.0,HomeImp,ProfExe,22.0,0.0,1.0,243.94168588,1.0,24.0,38.327816354,36715.0,0.16369697210206755,0.449407599073948,0.3642505654986309,0,0
7000,98779.0,124827.0,HomeImp,Other,9.0,0.0,0.0,398.56537894799993,1.0,49.0,40.828872934,26048.0,0.05607761141419725,0.26873464373464373,0.20867280315957284,0,0
10800,59469.0,69834.0,DebtCon,Other,3.0,0.0,0.0,308.75917568,0.0,9.0,34.095785093,10365.0,0.1546524615516797,1.0419681620839363,0.1484234040725148,0,0
9000,8221.0,38290.0,DebtCon,Other,4.0,0.0,0.0,266.38379937,0.0,12.0,23.703067187,30069.0,0.23504831548707233,0.29931158335827596,0.7852964220423087,0,0
32700,14955.0,38584.0,DebtCon,Other,29.0,0.0,0.0,197.98631477,0.0,14.0,41.529096268,23629.0,0.8475015550487248,1.3838926742562105,0.6124041053286337,0,0
10200,51108.0,68673.0,DebtCon,Mgr,6.0,0.0,0.0,116.67936716,1.0,23.0,42.775643911,17565.0,0.14852998995238303,0.5807002561912895,0.2557773797562361,0,0
15100,38549.0,59853.0,DebtCon,Unknown,5.0,0.0,0.0,104.18324735,2.0,9.0,29.141862813,21304.0,0.252284764339298,0.7087870822380774,0.3559387165221459,0,0
13900,68876.0,90813.0,HomeImp,Other,7.0,0.0,0.0,284.49690358,0.0,19.0,31.164149986,21937.0,0.1530617863081277,0.6336326753886129,0.2415623313842732,0,0
11600,35865.0,50000.0,DebtCon,Other,7.0,0.0,0.0,78.133333333,0.0,15.0,34.818261819,14135.0,0.232,0.8206579412805094,0.2827,0,0
5700,71556.0,79538.0,HomeImp,Other,2.0,0.0,0.0,92.643084556,0.0,15.0,41.21001247,7982.0,0.07166385878448038,0.7141067401653721,0.10035454751188111,0,0
17300,35070.0,63862.0,DebtCon,Other,16.0,0.0,0.0,125.13156939,1.0,17.0,37.936519649,28792.0,0.27089662083868343,0.6008613503751042,0.4508471391437788,0,0
18200,4447.0,21510.0,DebtCon,Other,7.0,0.0,0.0,67.0,2.0,19.0,34.818261819,17063.0,0.8461180846118085,1.0666354099513566,0.7932589493258949,0,0
6400,44968.0,62747.0,HomeImp,Other,0.0,1.0,0.0,101.39144532,1.0,12.0,36.602947343,17779.0,0.10199690821871962,0.3599752517014455,0.28334422362822126,0,1
12900,29891.0,76571.0,HomeImp,Other,2.0,0.0,0.0,29.058670234,3.0,11.0,31.458500529,46680.0,0.16847109218894882,0.2763496143958869,0.6096302777814054,0,0
25000,101250.0,135000.0,DebtCon,Self,3.0,0.0,0.0,301.3,4.0,46.0,34.818261819,33750.0,0.18518518518518517,0.7407407407407407,0.25,0,0
18900,65019.0,75252.0,DebtCon,Unknown,7.0,0.0,0.0,173.46666667,1.0,20.0,42.919604974,26623.0,0.251156115452081,0.6479140328697851,0.28113879003558717,0,0
20900,55000.0,79900.0,HomeImp,Other,2.5,0.0,0.0,45.631135531,1.0,14.0,34.818261819,24900.0,0.2615769712140175,0.8393574297188755,0.311639549436796,0,0
31200,231128.05999999994,289635.4099999999,DebtCon,ProfExe,14.0,0.0,1.0,260.91977587,2.0,26.0,27.057234292,56619.0,0.10724487235454055,0.5510517670746569,0.1946185073026196,0,0
14700,14275.0,90376.0,HomeImp,Other,14.0,0.0,1.0,273.60251714,0.0,23.0,26.84247974,76101.0,0.16265380189430823,0.19316434738045493,0.8420487740107994,0,0
27000,23160.0,58074.0,DebtCon,Other,29.940999999999985,0.0,0.0,275.84323074,1.0,24.0,40.133220412,34914.0,0.4649240624031408,0.7733287506444406,0.601198470916417,0,0
26700,73468.0,108774.0,DebtCon,ProfExe,11.0,0.0,0.0,290.08059139,1.0,32.0,39.042204499,35306.0,0.24546307021898617,0.7562453973828811,0.3245812418408811,0,0
10800,75000.0,87400.0,HomeImp,Other,7.0,1.0,0.0,101.46666667,2.0,19.0,34.818261819,12400.0,0.12356979405034325,0.8709677419354839,0.14187643020594964,0,1
12900,45215.0,66162.0,DebtCon,Other,4.0,0.0,0.0,170.76451694,0.0,14.0,39.248014917,20947.0,0.19497596807835313,0.6158399770850241,0.3166016746773072,0,0
11700,64278.0,76055.0,Unknown,Other,12.0,0.0,0.0,245.29516293,0.0,26.0,28.439965842,11777.0,0.15383603970810597,0.9934618323851575,0.1548484649266978,0,0
26100,65019.0,36277.0,DebtCon,Other,9.0,0.0,0.0,79.331459835,1.0,13.0,20.517146277,26623.0,0.7194641232736996,0.6479140328697851,0.28113879003558717,0,0
25500,65019.0,44707.0,DebtCon,Other,7.0,0.0,0.0,95.595496082,1.0,12.0,27.503570973,26623.0,0.570380477330172,0.6479140328697851,0.28113879003558717,0,0
30400,46948.0,80473.0,DebtCon,Office,0.0,0.0,0.0,151.59709716,2.0,19.0,37.753876623,33525.0,0.3777664558299057,0.906785980611484,0.4165993563058417,0,0
17700,93302.0,116668.0,DebtCon,Other,20.0,0.0,0.0,283.04094598,0.0,16.0,25.225910201,23366.0,0.15171255185655022,0.7575109132928186,0.200277711111873,0,0
16200,25329.0,37433.0,DebtCon,ProfExe,21.0,1.0,0.0,207.15954753,2.0,16.0,32.718088027,12104.0,0.43277322148906044,1.3384005287508263,0.3233510538829375,0,1
13300,74609.0,115056.0,DebtCon,Other,6.0,0.0,0.0,77.445106295,2.0,14.0,36.869212637,40447.0,0.11559588374356836,0.328825376418523,0.35154185787790293,0,0
19900,74193.0,94078.0,HomeImp,ProfExe,7.0,0.0,0.0,81.414351704,0.0,15.0,32.033550455,19885.0,0.21152660558260167,1.0007543374402816,0.21136716341758965,0,0
15900,42623.0,66458.0,DebtCon,ProfExe,4.0,0.0,0.0,146.82789245,1.0,12.0,30.289129835,23835.0,0.23924884889704776,0.6670862177470107,0.358647566884348,0,0
9400,26700.0,40150.0,HomeImp,Other,9.0,0.0,0.0,80.166666667,0.0,4.0,34.818261819,13450.0,0.23412204234122042,0.6988847583643123,0.33499377334993774,0,0
24800,76220.0,102087.0,HomeImp,Mgr,6.0,0.0,1.0,126.64101955,0.0,32.0,47.48836861427997,25867.0,0.24293004985943362,0.9587505315653149,0.25338191934330523,1,0
10700,67523.0,85560.0,DebtCon,Sales,5.0,0.0,0.0,126.84293494,0.0,35.0,26.001665333,18037.0,0.12505843852267415,0.5932250374230748,0.21081112669471716,0,0
19300,73668.0,89061.0,DebtCon,Other,0.0,2.0,1.0,113.45356121,2.0,25.0,33.498815377,15393.0,0.21670540416119288,1.2538166699148965,0.17283659514265504,0,1
6100,65019.0,46830.0,HomeImp,Unknown,0.0,0.0,1.0,173.46666667,0.0,0.0,13.306013076,26623.0,0.1302583813794576,0.6479140328697851,0.28113879003558717,0,0
27200,97541.0,126368.0,DebtCon,ProfExe,0.0,1.0,0.0,186.77854794,3.0,38.0,34.81068944,28827.0,0.21524436566219296,0.9435598570784334,0.22811946062294253,0,1
23600,94908.0,101678.0,DebtCon,ProfExe,1.0,1.0,0.0,125.70170443,0.0,19.0,33.224319129,6770.0,0.23210527351049393,2.6498646454383787,0.0665827415960188,0,1
25000,145000.0,185000.0,HomeImp,Self,2.0,0.0,0.0,176.5,1.0,17.0,34.818261819,40000.0,0.13513513513513514,0.625,0.21621621621621623,0,0
11800,67336.0,82218.0,DebtCon,Office,12.0,0.0,0.0,255.31353476,3.0,36.0,40.878428241,14882.0,0.14352088350482864,0.79290417954576,0.18100659223041182,0,0
10400,39821.0,54040.0,HomeImp,Mgr,21.0,1.0,0.0,231.60541135,1.0,18.0,36.439736731,14219.0,0.19245003700962252,0.7314157113721077,0.263119911176906,0,1
12400,115004.0,144760.0,DebtCon,ProfExe,2.0,0.0,0.0,279.5221733,1.0,46.0,35.614731425,29756.0,0.0856590218292346,0.4167226777792714,0.20555402044763746,0,0
17600,62198.0,101183.0,HomeImp,ProfExe,21.0,0.0,0.0,230.7167135,1.0,23.0,39.139756562,38985.0,0.17394226302837434,0.45145568808516096,0.3852919956909758,0,0
13600,7627.0,59173.0,HomeImp,Other,7.0,2.0,0.0,362.51225026,1.0,22.0,14.26712754,51546.0,0.22983455292109578,0.2638420051992395,0.869194001980421,0,1
9700,65019.0,64644.0,HomeImp,Other,7.0,0.0,0.0,368.07092408,0.0,6.0,36.573169598,26623.0,0.15005259575521318,0.6479140328697851,0.28113879003558717,0,0
20700,32817.0,101720.0,HomeImp,Other,5.0,0.0,0.0,132.94093789,0.0,15.0,31.606217408,68903.0,0.2034998033818325,0.30042233284472375,0.677379079826976,0,0
12100,67927.0,94126.0,DebtCon,Other,2.0,0.0,0.0,35.53887812,2.0,3.0,38.847597081,26199.0,0.1285510910906657,0.4618496889194244,0.2783396723540786,0,0
17200,35116.0,60489.0,DebtCon,Other,17.0,0.0,0.0,106.48623703,1.0,18.0,38.806240708,25373.0,0.2843492205194333,0.6778859417491033,0.41946469606044073,0,0
10500,57880.0,66802.0,DebtCon,Other,2.0,0.0,0.0,94.598425262,8.0,21.0,45.464765837,8922.0,0.15718092272686446,1.1768661735036987,0.13355887548276998,1,0
7300,139348.0,205981.0,DebtCon,ProfExe,1.0,0.0,0.0,60.424760757,2.0,22.0,36.812290634,66633.0,0.035440161956685326,0.10955532543934687,0.3234910015972347,0,0
44100,65019.0,51165.0,DebtCon,Other,7.0,4.0,0.0,130.4969829,1.0,19.0,27.10511582,26623.0,0.8559897413865227,0.6479140328697851,0.28113879003558717,0,1
3300,126541.0,134527.0,HomeImp,Sales,9.0,1.0,0.0,139.0,0.0,36.0,34.818261819,7986.0,0.024530391668586976,0.4132231404958678,0.05936354783798048,0,1
11300,57377.0,75038.0,DebtCon,Office,4.0,0.0,0.0,91.219961165,1.0,15.0,25.140279716,17661.0,0.15059036754710947,0.6398278693165732,0.2353607505530531,0,0
25100,65019.0,59783.0,DebtCon,Other,7.0,0.0,0.0,307.74973593,0.0,19.0,39.277021984,26623.0,0.41985179733369016,0.6479140328697851,0.28113879003558717,0,0
32000,33148.0,69965.0,DebtCon,ProfExe,13.0,2.0,4.0,112.51086544,3.0,27.0,36.021508666,36817.0,0.4573715429143143,0.8691637015509139,0.5262202529836347,0,1
21400,134041.0,163103.0,DebtCon,ProfExe,6.0,1.0,0.0,172.03106931,0.0,38.0,19.637068751,29062.0,0.1312054346026744,0.736356754524809,0.1781818850664917,0,1
18100,71814.0,89941.0,DebtCon,Other,10.0,0.0,0.0,83.167810785,3.0,11.0,32.285405494,18127.0,0.20124303710210026,0.9985105091851934,0.20154323389777742,0,0
14700,27235.0,39102.0,HomeImp,Other,8.0,0.0,0.0,71.420815089,2.0,11.0,29.151698162,11867.0,0.37593984962406013,1.2387292491783939,0.3034883126182804,0,0
14700,90662.0,111778.0,DebtCon,ProfExe,1.0,1.0,1.0,148.42324633,0.0,33.0,31.770101546,21116.0,0.13151067294100807,0.6961545747300625,0.18891016121240314,0,1
27000,13718.0,35684.0,DebtCon,Other,16.0,2.0,0.0,122.29444677,1.0,18.0,24.355759583,21966.0,0.7566416321040242,1.2291723572794317,0.6155700033628517,0,1
27500,131269.0,211014.0,DebtCon,ProfExe,10.0,0.0,0.0,234.35128879,2.0,26.0,18.735147443,79745.0,0.13032310652373777,0.34484920684682424,0.37791331380856247,0,0
10300,75483.0,99345.0,DebtCon,ProfExe,3.0,0.0,0.0,133.79051006,0.0,25.0,34.887236085,23862.0,0.10367909809250592,0.431648646383371,0.2401932658915899,0,0
25100,44639.0,75412.0,DebtCon,Other,22.0,0.0,1.0,284.91367043,0.0,29.0,39.518017085,30773.0,0.3328382750755848,0.8156500828648491,0.4080650294382857,0,0
5000,10171.0,26809.0,HomeImp,Office,13.0,3.0,5.0,228.3,0.0,24.0,34.818261819,16638.0,0.18650453206012907,0.30051688904916457,0.6206124808832855,0,1
12300,48238.0,66603.0,HomeImp,Office,6.0,0.0,1.0,80.38898294,1.0,11.0,40.01910455,18365.0,0.18467636592946263,0.6697522461203376,0.2757383301052505,0,0
14700,47177.0,68456.0,HomeImp,ProfExe,3.0,0.0,0.0,193.68506884,2.0,18.0,34.542533238,21279.0,0.21473647306298937,0.6908219371211053,0.31084200070118034,0,0
21600,43449.0,68744.0,DebtCon,Office,11.0,0.0,1.0,121.95099104,1.0,22.0,40.916477381,25295.0,0.3142092400791342,0.8539237003360348,0.367959385546375,0,0
13600,30200.0,43600.0,HomeImp,Other,0.0,4.0,1.0,230.3,0.0,18.0,34.818261819,13400.0,0.3119266055045872,1.0149253731343284,0.3073394495412844,0,1
16700,29404.0,45209.0,DebtCon,ProfExe,20.0,0.0,1.0,195.55232961,2.0,16.0,31.058084364,15805.0,0.36939547435245196,1.0566276494780134,0.3495985312658984,0,0
20200,125647.0,166423.0,DebtCon,Office,1.0,0.0,0.0,395.14876133,1.0,50.0,36.132509986,40776.0,0.12137745383751045,0.49538944477143415,0.24501421077615473,0,0
16400,119879.0,128546.0,DebtCon,Unknown,16.0,0.0,0.0,182.99738116,0.0,17.0,40.850886838,8667.0,0.12758078820033295,1.8922349140417676,0.0674233348373345,0,0
7800,53243.0,95065.0,HomeImp,ProfExe,7.0,0.0,0.0,220.80244426,2.0,24.0,31.827626823,41822.0,0.08204912428338505,0.1865047104394816,0.43993057381791406,0,0
5800,79296.0,86885.0,DebtCon,Mgr,19.0,0.0,1.0,307.9748816,1.0,23.0,39.959108765,7589.0,0.06675490591011107,0.764264066411912,0.08734534154341947,0,0
7400,51974.0,59323.0,HomeImp,Other,4.0,0.0,0.0,83.34671188,0.0,18.0,23.397634628,7349.0,0.12474082564941086,1.0069397196897536,0.12388112536452978,0,0
31900,16363.0,43218.0,DebtCon,Other,29.0,0.0,0.0,200.3016025,0.0,14.0,42.094179105,26855.0,0.7381183766023416,1.1878607335691678,0.6213846082650747,0,0
22200,93947.0,116176.0,DebtCon,Self,2.0,0.0,0.0,205.02940851,2.0,26.0,34.93940311,22229.0,0.19108938162787495,0.9986953979036394,0.1913390028921636,0,0
19200,62215.0,76573.0,DebtCon,Other,18.0,0.0,0.0,199.87564576,1.0,21.0,36.02366277,14358.0,0.25074112285009076,1.3372335979941496,0.1875073459313335,0,0
2400,28000.0,40800.0,HomeImp,Mgr,12.0,0.0,0.0,67.2,2.0,22.0,34.818261819,12800.0,0.058823529411764705,0.1875,0.3137254901960784,0,0
25000,122000.0,151200.0,DebtCon,Office,1.0,1.0,5.0,262.33333333,3.0,30.0,34.818261819,29200.0,0.16534391534391535,0.8561643835616438,0.1931216931216931,0,1
21500,96993.0,143240.0,DebtCon,ProfExe,20.0,0.0,0.0,173.34166492,0.0,25.0,39.858726886,46247.0,0.15009773806199386,0.4648950202175276,0.32286372521642,0,0
6000,53500.0,64790.0,DebtCon,Other,0.1,0.0,2.0,105.4,3.0,18.0,34.818261819,11290.0,0.09260688377836086,0.5314437555358724,0.17425528630961568,0,0
22600,78975.0,103374.0,DebtCon,Mgr,11.0,0.0,0.0,259.31975498,1.0,14.0,27.744055511,24399.0,0.2186236384390659,0.9262674699782778,0.23602646700330837,0,0
2200,24280.0,34687.0,HomeImp,Other,7.0,0.0,1.0,300.86666667,0.0,8.0,34.818261819,10407.0,0.06342433764811024,0.21139617565100413,0.30002594631994695,0,0
4700,67913.0,97205.0,Unknown,Mgr,2.0,0.0,0.0,142.82439151,0.0,24.0,35.226997192,29292.0,0.04835142225194177,0.16045336610678684,0.3013425235327401,0,0
13000,177000.0,200000.0,DebtCon,Mgr,3.0,0.0,2.0,195.83333333,1.0,50.0,34.818261819,23000.0,0.065,0.5652173913043478,0.115,0,0
13500,73000.0,97000.0,DebtCon,Other,12.0,1.0,0.0,145.2,0.0,23.0,34.818261819,24000.0,0.13917525773195877,0.5625,0.24742268041237114,0,1
11000,85008.0,73223.0,HomeImp,Mgr,7.0,0.0,2.0,197.12004536,0.0,23.0,41.441052018,-11785.0,0.15022602187837156,-0.9333899024183284,-0.16094669707605533,0,0
8600,42380.0,60733.0,DebtCon,Mgr,3.0,0.0,0.0,199.29314197,0.0,22.0,28.434342078,18353.0,0.14160341165429008,0.46858824170435354,0.3021915597780449,0,0
6100,65019.0,47400.0,Unknown,Unknown,7.0,0.0,0.0,173.46666667,1.0,20.0,34.818261819,26623.0,0.12869198312236288,0.6479140328697851,0.28113879003558717,0,0
11500,63136.0,81099.0,DebtCon,Other,3.0,0.0,0.0,149.06474483,1.0,35.0,28.975940118,17963.0,0.14180199509241792,0.6402048655569782,0.22149471633435677,0,0
28100,112564.0,162129.0,DebtCon,ProfExe,7.0,0.0,0.0,115.56446202,2.0,26.0,33.091681472,49565.0,0.1733187770232346,0.5669323111066277,0.3057133517137588,0,0
17000,108154.0,134103.0,DebtCon,Other,1.0,0.0,0.0,279.3611988,0.0,46.0,39.676976607,25949.0,0.1267682303900733,0.6551312189294385,0.19350051825835365,0,0
6300,44226.0,57779.0,DebtCon,Unknown,7.0,0.0,0.0,63.626413251,1.0,16.0,33.111829109,13553.0,0.10903615500441337,0.46484173245775845,0.23456619186901814,0,0
26200,149599.0,181869.0,DebtCon,Other,1.0,0.0,0.0,204.02898979,0.0,35.0,39.800879561,32270.0,0.14405973530398253,0.8118995971490548,0.17743540680379835,0,0
27400,51298.0,90010.0,DebtCon,Other,6.0,1.0,0.0,146.65622021,3.0,29.0,42.159936538,38712.0,0.3044106210421064,0.7077908658813804,0.43008554605043886,0,1
17800,58942.0,91483.0,HomeImp,ProfExe,5.0,0.0,0.0,123.73667435,0.0,13.0,28.155959991,32541.0,0.19457166905326673,0.5470022433238069,0.35570543161024454,0,0
10800,61791.0,78361.0,DebtCon,Office,5.0,0.0,0.0,94.518067782,2.0,15.0,28.088524645,16570.0,0.1378236622809816,0.651780325890163,0.21145722999961716,0,0
11100,65019.0,67005.0,HomeImp,Other,7.0,0.0,0.0,364.37597582,0.0,7.0,36.674734318,26623.0,0.16565927915827178,0.6479140328697851,0.28113879003558717,0,0
13000,125969.0,144076.0,DebtCon,Other,4.0,0.0,0.0,110.19319627,2.0,30.0,47.48836861427997,18107.0,0.09023015630639385,0.7179543822830949,0.12567672617229794,1,0
